spend_id,campaign_id,spend_date,daily_spend,impressions,clicks,conversions,cpc,ctr
2197,41,2022-07-10,201.15,3374,289,31,0.7,0.0859
2198,41,2022-07-11,308.14,4075,167,7,1.85,0.0411
2199,41,2022-07-12,306.78,2141,104,9,2.95,0.0487
2200,41,2022-07-13,179.39,2336,75,9,2.39,0.0324
2201,41,2022-07-14,255.0,4000,96,4,2.66,0.0242
2202,41,2022-07-15,315.59,1910,128,7,2.47,0.0675
2203,41,2022-07-16,215.24,6707,270,37,0.8,0.0403
2204,41,2022-07-17,242.71,4534,341,30,0.71,0.0753
2205,41,2022-07-18,315.51,4968,272,31,1.16,0.0549
2206,41,2022-07-19,220.49,2914,270,11,0.82,0.0929
2207,41,2022-07-20,280.77,4044,368,36,0.76,0.0911
2208,42,2022-08-24,858.62,3296,291,21,2.95,0.0885
2209,42,2022-08-25,778.85,4761,365,17,2.13,0.0768
2210,42,2022-08-26,752.93,1285,114,6,6.6,0.0889
2211,42,2022-08-27,825.53,6214,126,17,6.55,0.0203
2212,42,2022-08-28,789.23,4192,288,28,2.74,0.0688
2213,42,2022-08-29,909.02,4927,432,23,2.1,0.0878
2214,42,2022-08-30,840.49,3368,337,11,2.49,0.1001
2215,42,2022-08-31,979.91,5853,379,36,2.59,0.0648
2216,42,2022-09-01,665.96,4324,468,25,1.42,0.1084
2217,42,2022-09-02,701.87,3164,265,38,2.65,0.0839
2218,42,2022-09-03,608.98,1603,105,12,5.8,0.066
2219,42,2022-09-04,977.03,3842,399,36,2.45,0.1039
2220,42,2022-09-05,822.13,4040,233,18,3.53,0.0577
2221,42,2022-09-06,633.13,899,60,6,10.55,0.0675
2222,42,2022-09-07,572.22,5357,344,51,1.66,0.0643
2223,42,2022-09-08,806.78,1378,72,3,11.21,0.0523
2224,42,2022-09-09,871.07,1201,107,3,8.14,0.0893
2225,42,2022-09-10,859.12,2609,108,3,7.95,0.0415
2226,42,2022-09-11,837.41,7851,614,37,1.36,0.0783
2227,42,2022-09-12,996.71,2121,252,35,3.96,0.1191
2228,42,2022-09-13,560.36,7551,812,88,0.69,0.1076
2229,42,2022-09-14,785.51,7898,556,73,1.41,0.0705
2230,42,2022-09-15,893.53,5855,168,18,5.32,0.0288
2231,42,2022-09-16,935.59,4345,178,21,5.26,0.041
2232,42,2022-09-17,866.45,7479,389,45,2.23,0.052
2233,42,2022-09-18,637.7,1855,214,10,2.98,0.1156
2234,42,2022-09-19,969.1,2784,126,10,7.69,0.0453
2235,42,2022-09-20,809.0,3170,279,17,2.9,0.0883
2236,42,2022-09-21,1000.56,765,48,5,20.84,0.0633
2237,42,2022-09-22,990.5,1455,50,7,19.81,0.0347
2238,42,2022-09-23,908.89,6551,401,23,2.27,0.0614
2239,42,2022-09-24,1016.38,2636,228,11,4.46,0.0866
2240,42,2022-09-25,1035.43,1105,61,4,16.97,0.0558
2241,42,2022-09-26,598.97,3055,346,41,1.73,0.1135
2242,42,2022-09-27,828.81,511,25,3,33.15,0.0495
2243,42,2022-09-28,842.53,1096,73,6,11.54,0.067
2244,42,2022-09-29,833.31,3431,81,8,10.29,0.0236
2245,42,2022-09-30,772.7,6909,167,16,4.63,0.0242
2246,42,2022-10-01,615.18,4667,218,20,2.82,0.0468
2247,42,2022-10-02,828.09,1386,71,10,11.66,0.0517
2248,42,2022-10-03,832.74,2977,356,18,2.34,0.1199
2249,42,2022-10-04,1012.95,776,65,7,15.58,0.0846
2250,42,2022-10-05,740.25,1626,157,21,4.71,0.0968
2251,42,2022-10-06,727.9,6444,262,10,2.78,0.0407
2252,42,2022-10-07,780.54,1242,126,14,6.19,0.1021
2253,42,2022-10-08,819.22,6794,404,26,2.03,0.0595
2254,42,2022-10-09,952.54,7320,275,15,3.46,0.0376
2255,42,2022-10-10,757.29,2738,175,20,4.33,0.0642
2256,42,2022-10-11,684.33,4209,146,4,4.69,0.0348
2257,42,2022-10-12,825.76,4873,137,18,6.03,0.0283
2258,42,2022-10-13,731.25,7295,500,54,1.46,0.0686
2259,42,2022-10-14,861.37,4259,302,40,2.85,0.0709
2260,42,2022-10-15,580.99,1181,80,11,7.26,0.068
2261,42,2022-10-16,571.8,6307,638,91,0.9,0.1013
2262,42,2022-10-17,578.03,548,62,6,9.32,0.1134
2263,42,2022-10-18,908.66,7780,408,41,2.23,0.0526
2264,42,2022-10-19,589.79,5183,481,58,1.23,0.0928
2265,42,2022-10-20,579.5,1136,96,5,6.04,0.0852
2266,42,2022-10-21,936.56,5140,615,34,1.52,0.1197
2267,42,2022-10-22,936.4,4741,374,12,2.5,0.0789
2268,42,2022-10-23,680.36,1973,133,6,5.12,0.0675
2269,42,2022-10-24,692.22,2005,82,11,8.44,0.0412
2270,42,2022-10-25,982.81,6073,593,87,1.66,0.0978
2271,42,2022-10-26,791.71,2836,256,15,3.09,0.0904
2272,42,2022-10-27,650.01,2362,192,25,3.39,0.0816
2273,42,2022-10-28,999.65,2261,253,33,3.95,0.1123
2274,42,2022-10-29,911.12,2138,162,6,5.62,0.0758
2275,42,2022-10-30,825.38,4076,244,8,3.38,0.0599
2276,42,2022-10-31,733.77,1330,140,6,5.24,0.1054
2277,42,2022-11-01,683.79,1253,77,9,8.88,0.0619
2278,42,2022-11-02,725.39,3450,270,12,2.69,0.0784
2279,42,2022-11-03,674.91,1491,78,2,8.65,0.0529
2280,42,2022-11-04,666.45,1812,103,9,6.47,0.0568
2281,42,2022-11-05,689.99,4939,369,33,1.87,0.0748
2282,42,2022-11-06,853.17,3791,326,11,2.62,0.0861
2283,42,2022-11-07,1007.84,2798,334,16,3.02,0.1197
2284,42,2022-11-08,693.15,1425,66,3,10.5,0.047
2285,42,2022-11-09,935.57,6192,297,23,3.15,0.048
2286,42,2022-11-10,721.15,6651,297,35,2.43,0.0448
2287,42,2022-11-11,793.94,1837,154,20,5.16,0.084
2288,42,2022-11-12,571.14,545,36,2,15.87,0.0674
2289,42,2022-11-13,605.03,1623,142,17,4.26,0.0876
2290,42,2022-11-14,955.13,6324,665,45,1.44,0.1052
2291,42,2022-11-15,869.92,2291,215,21,4.05,0.094
2292,42,2022-11-16,951.63,2660,246,29,3.87,0.0927
2293,42,2022-11-17,812.0,7749,828,100,0.98,0.1069
2294,43,2024-03-04,162.08,6951,156,6,1.04,0.0226
2295,43,2024-03-05,251.17,1265,45,2,5.58,0.0364
2296,43,2024-03-06,258.07,5996,552,82,0.47,0.0921
2297,43,2024-03-07,210.03,7371,606,31,0.35,0.0822
2298,43,2024-03-08,245.75,4512,407,53,0.6,0.0904
2299,43,2024-03-09,213.03,1721,153,16,1.39,0.0892
2300,43,2024-03-10,189.9,4212,97,8,1.96,0.0231
2301,43,2024-03-11,211.73,1660,170,6,1.25,0.1028
2302,43,2024-03-12,148.61,3100,291,23,0.51,0.0939
2303,43,2024-03-13,187.67,2787,216,6,0.87,0.0776
2304,43,2024-03-14,219.99,5699,529,18,0.42,0.0929
2305,43,2024-03-15,164.85,3761,215,22,0.77,0.0574
2306,43,2024-03-16,206.5,4112,108,15,1.91,0.0264
2307,43,2024-03-17,232.4,3935,102,7,2.28,0.026
2308,43,2024-03-18,256.46,2848,79,10,3.25,0.0279
2309,43,2024-03-19,203.02,4237,318,40,0.64,0.0753
2310,43,2024-03-20,155.42,4575,295,11,0.53,0.0647
2311,43,2024-03-21,200.75,5251,284,33,0.71,0.0543
2312,43,2024-03-22,263.76,1672,39,3,6.76,0.0234
2313,43,2024-03-23,215.83,892,45,5,4.8,0.0511
2314,43,2024-03-24,205.12,6664,305,44,0.67,0.0458
2315,43,2024-03-25,173.23,2293,108,12,1.6,0.0473
2316,43,2024-03-26,209.39,1738,79,9,2.65,0.0459
2317,43,2024-03-27,223.14,6963,158,14,1.41,0.0227
2318,43,2024-03-28,213.95,1512,113,12,1.89,0.0748
2319,43,2024-03-29,149.87,1246,87,10,1.72,0.0699
2320,43,2024-03-30,221.97,7465,410,60,0.54,0.055
2321,43,2024-03-31,174.62,2711,56,4,3.12,0.0207
2322,43,2024-04-01,159.69,1107,132,17,1.21,0.1193
2323,43,2024-04-02,266.79,4084,380,27,0.7,0.0931
2324,43,2024-04-03,229.63,7341,263,32,0.87,0.0359
2325,43,2024-04-04,178.16,3940,208,13,0.86,0.053
2326,43,2024-04-05,150.48,1455,112,13,1.34,0.077
2327,43,2024-04-06,146.69,4602,346,27,0.42,0.0753
2328,43,2024-04-07,236.44,6689,363,35,0.65,0.0544
2329,43,2024-04-08,220.73,6057,286,21,0.77,0.0472
2330,43,2024-04-09,216.19,4096,450,65,0.48,0.1099
2331,43,2024-04-10,187.16,6301,742,95,0.25,0.1178
2332,43,2024-04-11,212.94,3484,207,29,1.03,0.0596
2333,43,2024-04-12,239.9,5302,615,57,0.39,0.1161
2334,43,2024-04-13,221.27,4399,145,15,1.53,0.033
2335,43,2024-04-14,176.91,5862,649,60,0.27,0.1109
2336,43,2024-04-15,199.73,2287,67,3,2.98,0.0294
2337,43,2024-04-16,197.02,7846,352,18,0.56,0.0449
2338,43,2024-04-17,253.93,5941,245,33,1.04,0.0414
2339,43,2024-04-18,244.79,990,59,8,4.15,0.0605
2340,43,2024-04-19,146.88,3670,394,42,0.37,0.1076
2341,43,2024-04-20,214.68,2968,205,7,1.05,0.0692
2342,43,2024-04-21,226.3,7330,541,36,0.42,0.0739
2343,43,2024-04-22,218.76,1548,164,12,1.33,0.1064
2344,43,2024-04-23,222.09,5759,120,17,1.85,0.021
2345,43,2024-04-24,163.5,6420,409,41,0.4,0.0638
2346,43,2024-04-25,158.68,4813,105,8,1.51,0.022
2347,43,2024-04-26,249.75,2407,51,5,4.9,0.0214
2348,43,2024-04-27,181.41,2317,242,34,0.75,0.1045
2349,43,2024-04-28,239.95,7113,317,23,0.76,0.0446
2350,43,2024-04-29,172.18,4462,483,28,0.36,0.1084
2351,43,2024-04-30,201.8,2699,139,16,1.45,0.0516
2352,43,2024-05-01,209.46,2134,124,4,1.69,0.0581
2353,43,2024-05-02,169.52,6609,545,57,0.31,0.0825
2354,43,2024-05-03,215.36,7045,685,51,0.31,0.0973
2355,43,2024-05-04,149.87,6009,292,25,0.51,0.0487
2356,43,2024-05-05,181.4,1890,70,2,2.59,0.0371
2357,43,2024-05-06,264.04,7377,603,56,0.44,0.0818
2358,43,2024-05-07,260.08,7453,333,12,0.78,0.0448
2359,43,2024-05-08,150.92,4728,301,32,0.5,0.0639
2360,43,2024-05-09,261.46,5391,556,54,0.47,0.1033
2361,43,2024-05-10,231.8,7222,183,13,1.27,0.0254
2362,44,2022-10-10,749.8,3502,304,45,2.47,0.087
2363,44,2022-10-11,1219.85,7613,261,24,4.67,0.0344
2364,44,2022-10-12,1241.38,4047,181,6,6.86,0.0448
2365,44,2022-10-13,965.43,7556,818,97,1.18,0.1084
2366,44,2022-10-14,1236.45,6549,567,79,2.18,0.0866
2367,44,2022-10-15,1181.85,3809,404,51,2.93,0.1061
2368,44,2022-10-16,1184.92,3860,132,11,8.98,0.0342
2369,44,2022-10-17,1049.18,4718,314,42,3.34,0.0667
2370,44,2022-10-18,1317.18,4568,250,12,5.27,0.0548
2371,44,2022-10-19,1091.47,1772,63,5,17.32,0.0359
2372,44,2022-10-20,1095.11,6135,546,63,2.01,0.0891
2373,44,2022-10-21,1044.35,7429,211,27,4.95,0.0284
2374,44,2022-10-22,1041.09,4605,516,63,2.02,0.1122
2375,44,2022-10-23,911.5,3696,414,54,2.2,0.1122
2376,44,2022-10-24,819.83,6883,401,44,2.04,0.0583
2377,44,2022-10-25,1172.02,6452,752,93,1.56,0.1167
2378,44,2022-10-26,1159.12,6012,395,22,2.93,0.0657
2379,44,2022-10-27,1157.07,2951,253,36,4.57,0.0859
2380,44,2022-10-28,1318.77,5637,583,62,2.26,0.1035
2381,44,2022-10-29,1080.8,3821,273,16,3.96,0.0716
2382,44,2022-10-30,1032.59,4825,208,17,4.96,0.0431
2383,44,2022-10-31,1158.43,1374,55,5,21.06,0.0407
2384,44,2022-11-01,829.51,4895,542,78,1.53,0.1109
2385,44,2022-11-02,1080.85,2857,138,12,7.83,0.0486
2386,44,2022-11-03,1055.2,2192,149,6,7.08,0.068
2387,44,2022-11-04,873.86,6752,407,41,2.15,0.0604
2388,44,2022-11-05,1124.27,6112,240,14,4.68,0.0393
2389,44,2022-11-06,920.3,5051,536,76,1.72,0.1063
2390,44,2022-11-07,1342.96,2244,139,5,9.66,0.062
2391,44,2022-11-08,1103.0,3146,358,18,3.08,0.114
2392,44,2022-11-09,1025.26,6399,157,12,6.53,0.0246
2393,44,2022-11-10,1209.5,4637,139,13,8.7,0.0301
2394,44,2022-11-11,814.13,6940,600,55,1.36,0.0866
2395,44,2022-11-12,1280.18,2051,212,21,6.04,0.1038
2396,44,2022-11-13,752.4,2244,56,4,13.44,0.0252
2397,44,2022-11-14,1122.9,5476,204,27,5.5,0.0374
2398,44,2022-11-15,885.45,5055,333,45,2.66,0.0659
2399,44,2022-11-16,944.56,1269,99,8,9.54,0.078
2400,44,2022-11-17,1032.1,2070,52,3,19.85,0.0254
2401,44,2022-11-18,883.74,3830,353,33,2.5,0.0924
2402,44,2022-11-19,945.47,2966,165,13,5.73,0.0558
2403,44,2022-11-20,1164.7,7135,481,61,2.42,0.0675
2404,44,2022-11-21,833.21,6825,723,31,1.15,0.106
2405,44,2022-11-22,1343.27,5592,594,30,2.26,0.1063
2406,44,2022-11-23,1051.92,5409,539,74,1.95,0.0997
2407,44,2022-11-24,1331.98,2339,102,13,13.06,0.0436
2408,44,2022-11-25,924.35,6841,474,22,1.95,0.0694
2409,44,2022-11-26,1170.3,4846,501,50,2.34,0.1034
2410,44,2022-11-27,1342.96,1739,114,3,11.78,0.0656
2411,44,2022-11-28,1120.58,6728,165,21,6.79,0.0246
2412,44,2022-11-29,972.43,7088,701,42,1.39,0.0989
2413,44,2022-11-30,1047.53,604,58,2,18.06,0.0967
2414,44,2022-12-01,1354.55,5553,206,27,6.58,0.0372
2415,44,2022-12-02,896.92,2419,254,19,3.53,0.1052
2416,44,2022-12-03,1259.13,4231,415,40,3.03,0.0982
2417,44,2022-12-04,946.63,3718,370,25,2.56,0.0995
2418,44,2022-12-05,1132.38,5193,352,39,3.22,0.068
2419,44,2022-12-06,1106.22,2602,247,28,4.48,0.0952
2420,44,2022-12-07,1090.6,5217,243,33,4.49,0.0467
2421,44,2022-12-08,1216.25,3420,162,9,7.51,0.0475
2422,44,2022-12-09,1366.53,5557,559,47,2.44,0.1007
2423,45,2022-12-29,916.52,3138,238,12,3.85,0.076
2424,45,2022-12-30,898.4,3483,385,40,2.33,0.1108
2425,45,2022-12-31,535.28,4661,556,32,0.96,0.1193
2426,45,2023-01-01,831.83,7791,862,93,0.97,0.1107
2427,45,2023-01-02,934.5,7777,305,45,3.06,0.0393
2428,45,2023-01-03,506.85,7163,523,18,0.97,0.0731
2429,45,2023-01-04,716.97,4123,316,40,2.27,0.0768
2430,45,2023-01-05,569.85,7839,805,106,0.71,0.1027
2431,45,2023-01-06,805.15,3937,391,18,2.06,0.0994
2432,45,2023-01-07,829.94,4865,246,9,3.37,0.0506
2433,45,2023-01-08,856.87,6910,654,85,1.31,0.0947
2434,45,2023-01-09,735.79,3178,353,16,2.08,0.1112
2435,45,2023-01-10,586.46,6968,202,13,2.9,0.029
2436,45,2023-01-11,550.24,1416,139,5,3.96,0.0983
2437,45,2023-01-12,618.45,2337,73,3,8.47,0.0312
2438,45,2023-01-13,787.21,1365,40,2,19.68,0.0299
2439,45,2023-01-14,603.65,1905,109,15,5.54,0.0574
2440,45,2023-01-15,840.48,5235,110,13,7.64,0.0212
2441,45,2023-01-16,723.86,1490,111,8,6.52,0.0747
2442,45,2023-01-17,731.58,574,68,6,10.76,0.1194
2443,45,2023-01-18,922.27,3197,315,35,2.93,0.0987
2444,45,2023-01-19,628.04,5169,133,4,4.72,0.0259
2445,45,2023-01-20,938.9,4598,144,13,6.52,0.0315
2446,45,2023-01-21,593.94,6101,730,39,0.81,0.1197
2447,45,2023-01-22,721.47,531,38,4,18.99,0.072
2448,45,2023-01-23,795.91,3992,126,15,6.32,0.0316
2449,45,2023-01-24,565.14,7564,689,69,0.82,0.0911
2450,45,2023-01-25,671.42,2467,275,38,2.44,0.1118
2451,45,2023-01-26,559.17,7699,213,18,2.63,0.0278
2452,45,2023-01-27,614.48,4012,246,11,2.5,0.0615
2453,45,2023-01-28,678.8,1933,91,7,7.46,0.0471
2454,45,2023-01-29,757.53,4595,182,14,4.16,0.0397
2455,45,2023-01-30,856.26,1771,189,27,4.53,0.1069
2456,45,2023-01-31,936.47,1282,81,4,11.56,0.0637
2457,45,2023-02-01,555.24,4488,491,29,1.13,0.1094
2458,45,2023-02-02,750.63,956,47,6,15.97,0.0502
2459,45,2023-02-03,905.82,3847,390,17,2.32,0.1014
2460,45,2023-02-04,706.67,1896,204,21,3.46,0.1078
2461,45,2023-02-05,842.52,4937,278,28,3.03,0.0565
2462,45,2023-02-06,684.42,1508,122,5,5.61,0.0814
2463,45,2023-02-07,614.91,1410,163,18,3.77,0.1162
2464,45,2023-02-08,625.33,3444,372,14,1.68,0.1083
2465,45,2023-02-09,933.87,1476,162,23,5.76,0.1102
2466,45,2023-02-10,925.37,7290,624,81,1.48,0.0856
2467,45,2023-02-11,806.9,7066,830,31,0.97,0.1176
2468,45,2023-02-12,800.7,7409,747,97,1.07,0.1008
2469,45,2023-02-13,788.67,4185,498,16,1.58,0.1191
2470,45,2023-02-14,776.94,2752,254,16,3.06,0.0925
2471,45,2023-02-15,553.11,2826,250,24,2.21,0.0885
2472,45,2023-02-16,924.44,6895,202,19,4.58,0.0293
2473,45,2023-02-17,654.57,2370,69,2,9.49,0.0293
2474,45,2023-02-18,854.82,1257,78,7,10.96,0.0627
2475,45,2023-02-19,802.84,2871,200,21,4.01,0.07
2476,45,2023-02-20,761.04,7101,836,60,0.91,0.1178
2477,45,2023-02-21,726.69,1549,121,16,6.01,0.0784
2478,45,2023-02-22,672.36,1329,49,5,13.72,0.0376
2479,45,2023-02-23,632.14,7150,575,66,1.1,0.0805
2480,45,2023-02-24,730.65,2782,317,34,2.3,0.1142
2481,45,2023-02-25,662.49,2770,253,9,2.62,0.0914
2482,45,2023-02-26,665.19,1898,42,3,15.84,0.0224
2483,45,2023-02-27,531.86,6097,635,34,0.84,0.1043
2484,45,2023-02-28,767.07,6536,348,31,2.2,0.0534
2485,45,2023-03-01,657.2,5770,677,23,0.97,0.1174
2486,45,2023-03-02,894.19,5647,672,73,1.33,0.119
2487,45,2023-03-03,566.42,6902,317,37,1.79,0.046
2488,45,2023-03-04,930.84,3089,310,23,3.0,0.1004
2489,45,2023-03-05,795.7,1729,61,3,13.04,0.0356
2490,45,2023-03-06,802.7,6681,318,19,2.52,0.0477
2491,45,2023-03-07,702.93,6269,648,84,1.08,0.1034
2492,45,2023-03-08,810.27,7247,609,76,1.33,0.0841
2493,45,2023-03-09,555.65,4922,415,19,1.34,0.0844
2494,45,2023-03-10,639.91,7481,218,7,2.94,0.0292
2495,45,2023-03-11,934.1,5537,303,19,3.08,0.0549
2496,45,2023-03-12,718.44,3917,277,40,2.59,0.0709
2497,45,2023-03-13,687.43,7130,751,105,0.92,0.1054
2498,45,2023-03-14,628.36,2909,321,41,1.96,0.1104
2499,45,2023-03-15,753.55,4881,365,33,2.06,0.0749
2500,45,2023-03-16,744.07,7656,198,17,3.76,0.0259
2501,45,2023-03-17,756.52,1811,144,10,5.25,0.0797
2502,45,2023-03-18,806.33,5679,401,40,2.01,0.0707
2503,45,2023-03-19,634.93,7604,288,29,2.2,0.038
2504,45,2023-03-20,805.93,5967,152,16,5.3,0.0256
2505,45,2023-03-21,669.75,2615,153,10,4.38,0.0589
2506,46,2022-06-03,575.73,4425,150,20,3.84,0.0339
2507,46,2022-06-04,678.83,5132,387,29,1.75,0.0756
2508,46,2022-06-05,644.13,6318,161,10,4.0,0.0256
2509,46,2022-06-06,621.58,5654,227,18,2.74,0.0403
2510,46,2022-06-07,868.92,6887,520,75,1.67,0.0755
2511,46,2022-06-08,783.67,6301,637,70,1.23,0.1012
2512,46,2022-06-09,921.88,3483,409,57,2.25,0.1176
2513,46,2022-06-10,563.37,4776,279,34,2.02,0.0585
2514,46,2022-06-11,570.04,877,47,3,12.13,0.0542
2515,46,2022-06-12,569.33,6331,193,12,2.95,0.0305
2516,46,2022-06-13,827.57,3873,406,59,2.04,0.105
2517,46,2022-06-14,968.72,5293,382,25,2.54,0.0723
2518,46,2022-06-15,810.99,1824,217,24,3.74,0.1193
2519,46,2022-06-16,932.79,5171,468,48,1.99,0.0906
2520,46,2022-06-17,587.07,5389,415,41,1.41,0.0772
2521,46,2022-06-18,781.02,2731,191,23,4.09,0.07
2522,46,2022-06-19,752.32,2994,336,18,2.24,0.1125
2523,46,2022-06-20,580.82,3913,406,40,1.43,0.104
2524,46,2022-06-21,764.26,2029,174,21,4.39,0.0859
2525,46,2022-06-22,957.79,2174,190,8,5.04,0.0874
2526,46,2022-06-23,965.48,5552,244,30,3.96,0.0441
2527,46,2022-06-24,757.06,1511,64,7,11.83,0.0427
2528,46,2022-06-25,871.34,2671,248,17,3.51,0.0929
2529,46,2022-06-26,680.52,2117,125,8,5.44,0.0591
2530,46,2022-06-27,920.85,4883,249,16,3.7,0.0511
2531,46,2022-06-28,761.39,2983,257,10,2.96,0.0864
2532,46,2022-06-29,838.05,5593,421,61,1.99,0.0753
2533,46,2022-06-30,615.24,2960,248,15,2.48,0.084
2534,46,2022-07-01,753.3,7162,621,34,1.21,0.0867
2535,46,2022-07-02,739.41,6694,371,55,1.99,0.0555
2536,46,2022-07-03,808.64,685,19,1,42.56,0.028
2537,46,2022-07-04,954.65,5243,322,44,2.96,0.0614
2538,46,2022-07-05,962.18,4982,251,19,3.83,0.0506
2539,46,2022-07-06,563.59,7647,430,29,1.31,0.0563
2540,46,2022-07-07,936.96,5029,199,8,4.71,0.0397
2541,46,2022-07-08,574.08,3968,474,43,1.21,0.1196
2542,46,2022-07-09,579.56,3510,313,14,1.85,0.0893
2543,46,2022-07-10,886.02,2082,221,17,4.01,0.1065
2544,46,2022-07-11,715.73,2368,83,12,8.62,0.0354
2545,46,2022-07-12,768.54,2472,118,16,6.51,0.048
2546,46,2022-07-13,591.63,7709,918,83,0.64,0.1192
2547,46,2022-07-14,836.17,2621,263,15,3.18,0.1005
2548,46,2022-07-15,668.84,4493,244,33,2.74,0.0544
2549,46,2022-07-16,811.85,7565,770,111,1.05,0.1019
2550,46,2022-07-17,642.61,2843,341,37,1.88,0.12
2551,46,2022-07-18,911.29,2375,110,4,8.28,0.0466
2552,46,2022-07-19,813.37,4104,346,19,2.35,0.0845
2553,46,2022-07-20,563.02,7355,164,4,3.43,0.0223
2554,46,2022-07-21,661.06,4851,139,7,4.76,0.0287
2555,46,2022-07-22,952.03,2443,130,7,7.32,0.0536
2556,46,2022-07-23,616.12,2040,101,14,6.1,0.0497
2557,46,2022-07-24,943.38,5153,278,30,3.39,0.054
2558,46,2022-07-25,835.77,2489,209,13,4.0,0.084
2559,46,2022-07-26,709.22,4065,176,13,4.03,0.0434
2560,46,2022-07-27,646.51,2975,72,6,8.98,0.0245
2561,46,2022-07-28,767.55,6120,463,57,1.66,0.0757
2562,46,2022-07-29,811.29,2236,227,31,3.57,0.1018
2563,46,2022-07-30,547.7,1433,104,8,5.27,0.0728
2564,46,2022-07-31,610.14,3865,112,10,5.45,0.0292
2565,46,2022-08-01,730.98,1227,125,12,5.85,0.102
2566,46,2022-08-02,584.64,7604,777,59,0.75,0.1023
2567,46,2022-08-03,953.61,5570,112,9,8.51,0.0201
2568,46,2022-08-04,869.13,3895,291,21,2.99,0.075
2569,46,2022-08-05,921.33,4636,222,14,4.15,0.048
2570,46,2022-08-06,850.74,2120,106,12,8.03,0.0501
2571,46,2022-08-07,947.34,4086,332,49,2.85,0.0815
2572,46,2022-08-08,702.32,4889,262,19,2.68,0.0536
2573,46,2022-08-09,553.86,2440,185,26,2.99,0.0761
2574,46,2022-08-10,600.61,718,66,6,9.1,0.093
2575,46,2022-08-11,788.3,2083,93,5,8.48,0.0451
2576,46,2022-08-12,665.05,7058,400,57,1.66,0.0568
2577,46,2022-08-13,554.44,4749,295,37,1.88,0.0621
2578,46,2022-08-14,860.67,1800,60,3,14.34,0.0339
2579,46,2022-08-15,766.42,4157,418,13,1.83,0.1008
2580,46,2022-08-16,747.1,7187,600,50,1.25,0.0836
2581,46,2022-08-17,861.04,7295,788,37,1.09,0.1081
2582,46,2022-08-18,952.67,4539,530,36,1.8,0.117
2583,46,2022-08-19,820.15,4738,210,15,3.91,0.0443
2584,46,2022-08-20,712.46,7553,807,60,0.88,0.1069
2585,46,2022-08-21,692.03,6029,624,79,1.11,0.1036
2586,46,2022-08-22,838.22,7646,839,25,1.0,0.1097
2587,46,2022-08-23,746.85,7725,185,25,4.04,0.024
2588,46,2022-08-24,774.93,5373,621,62,1.25,0.1157
2589,46,2022-08-25,701.28,4050,148,21,4.74,0.0366
2590,47,2022-12-29,1638.51,1397,34,2,48.19,0.0244
2591,47,2022-12-30,1573.59,3333,316,30,4.98,0.0949
2592,47,2022-12-31,1846.07,5773,594,57,3.11,0.1029
2593,47,2023-01-01,1591.4,6709,137,18,11.62,0.0205
2594,47,2023-01-02,1629.57,7384,310,24,5.26,0.0421
2595,47,2023-01-03,1618.73,2185,245,10,6.61,0.1125
2596,47,2023-01-04,1870.77,6490,216,32,8.66,0.0334
2597,47,2023-01-05,1365.65,7123,529,30,2.58,0.0743
2598,47,2023-01-06,1842.01,7203,513,35,3.59,0.0712
2599,47,2023-01-07,1151.82,5709,350,18,3.29,0.0614
2600,47,2023-01-08,1089.11,7561,738,105,1.48,0.0976
2601,47,2023-01-09,1026.96,1202,73,7,14.07,0.0613
2602,47,2023-01-10,1797.83,4571,239,15,7.52,0.0525
2603,47,2023-01-11,1330.02,5936,442,30,3.01,0.0746
2604,47,2023-01-12,1504.85,1445,107,13,14.06,0.0746
2605,47,2023-01-13,1061.34,5933,191,17,5.56,0.0322
2606,47,2023-01-14,1866.32,5353,332,10,5.62,0.062
2607,47,2023-01-15,1495.66,1652,94,6,15.91,0.0574
2608,47,2023-01-16,1500.67,1091,27,1,55.58,0.0255
2609,47,2023-01-17,1794.35,506,39,4,46.01,0.0782
2610,47,2023-01-18,1731.45,3216,209,23,8.28,0.0652
2611,47,2023-01-19,1450.83,3529,158,9,9.18,0.045
2612,47,2023-01-20,1274.02,6133,669,40,1.9,0.1092
2613,47,2023-01-21,1319.47,6315,568,74,2.32,0.0901
2614,47,2023-01-22,1880.98,532,51,4,36.88,0.0967
2615,47,2023-01-23,1032.63,6484,214,14,4.83,0.033
2616,47,2023-01-24,1876.89,2349,218,27,8.61,0.093
2617,47,2023-01-25,1030.95,7501,442,24,2.33,0.059
2618,47,2023-01-26,1400.84,1324,101,14,13.87,0.077
2619,47,2023-01-27,1666.64,4384,375,53,4.44,0.0856
2620,47,2023-01-28,1354.99,6911,370,19,3.66,0.0536
2621,47,2023-01-29,1669.88,1822,110,15,15.18,0.0604
2622,47,2023-01-30,1390.73,806,49,2,28.38,0.0616
2623,47,2023-01-31,1285.66,757,27,3,47.62,0.036
2624,47,2023-02-01,1127.87,4259,477,44,2.36,0.112
2625,47,2023-02-02,1796.66,833,79,7,22.74,0.0951
2626,47,2023-02-03,1128.15,5919,706,46,1.6,0.1194
2627,47,2023-02-04,1437.63,4680,286,23,5.03,0.0612
2628,47,2023-02-05,1359.55,3874,277,8,4.91,0.0716
2629,47,2023-02-06,1127.43,4551,540,74,2.09,0.1187
2630,47,2023-02-07,1537.38,5850,555,53,2.77,0.095
2631,47,2023-02-08,1447.41,7785,883,90,1.64,0.1135
